ukrajinet-705-n	['градієнт', 'похідник', 'грядень']	[[['i63630', 'i109758'], [' властивість, якою володіє лінія або поверхня, що відхиляється від горизонталі', ' ступінчаста зміна величини певної фізичної величини або виміру'], ['gradient: the property possessed by a line or surface that departs from the horizontal', 'gradient: a graded change in the magnitude of some physical quantity or dimension']]]
ukrajinet-715-n	['графік', 'нарисок']	[[['i73443', 'i92085'], [' візуальне відображення інформації', ' працівник, який позначає дані на графіку'], ['graph: a visual display of information', 'plotter: a clerk who marks data on a chart']]]
ukrajinet-719-n	['грунти', 'земля']	[[['i106277', 'i81888', 'i22399', 'i37798', 'i113279', 'i85674'], [' земельна ділянка, на якій розташована нерухомість', ' територія, яку займає нація', ' привести в інший стан', ' сільське господарство розглядається як заняття або спосіб життя', ' сфера, в якій щось домінує', ' тверда частина земної поверхні'], ['land: the land on which real estate is located', 'land: the territory occupied by a nation', 'land: bring into a different state', 'land: agriculture considered as an occupation or way of life', 'land: a domain in which something is dominant', "earth: the solid part of the earth's surface"]]]
ukrajinet-721-n	['група']	[[['i25009', 'i27044', 'i35589'], [" об'єднати в групу або групи", " сформувати групу або об'єднатися в групу", " будь-яка кількість суб'єктів (учасників), що розглядаються як єдине ціле"], ['group: arrange into a group or groups', 'group: form a group or group together', 'group: any number of entities (members) considered as a unit']]]
ukrajinet-723-n	['блок', 'група']	[[['i29101', 'i50855', 'i53423', 'i110067', 'i80089'], [' заблокувати прохід', ' перешкода в трубі або трубі', ' металевий виливок, що містить циліндри та канали охолодження двигуна', ' тривимірна фігура з шістьма квадратними або прямокутними сторонами', ' група країн в особливому союзі'], ['block: block passage through', 'block: an obstruction in a pipe or tube', 'block: a metal casting containing the cylinders and cooling ducts of an engine', 'block: a three-dimensional shape with six square or rectangular sides', 'bloc: a group of countries in special alliance']], [['i25009', 'i27044', 'i35589'], [" об'єднати в групу або групи", " сформувати групу або об'єднатися в групу", " будь-яка кількість суб'єктів (учасників), що розглядаються як єдине ціле"], ['group: arrange into a group or groups', 'group: form a group or group together', 'group: any number of entities (members) considered as a unit']]]
ukrajinet-729-v	['давати']	[[['i26887', 'i29900', 'i27496', 'i26322', 'i25442', 'i23439', 'i33211', 'i33278'], [' обдаровувати', ' дарувати або постачати', ' пропонувати', ' виявляти або показувати', ' дозволяти мати або брати', ' відбуватися', ' передавати (знання або навички)', ' давати (як ліки)'], ['give: bestow', 'give: give or supply', 'give: propose', 'give: manifest or show', 'give: allow to have or take', 'give: occur', 'give: transmit (knowledge or skills)', 'give: give (as medicine)']]]
ukrajinet-755-n	['деградація', 'погіршення', 'зниження']	[[['i107492', 'i113533'], [' процес переходу до гіршого стану', ' симптом зниження якості або міцності'], ['deterioration: process of changing to an inferior state', 'impairment: a symptom of reduced quality or strength']], [['i107456'], [' поступове зниження'], ['decline: a gradual decrease']]]
ukrajinet-762-n	['декада', 'десятка']	[[['i107127', 'i109110'], [' банкнота США вартістю 10 доларів', " основне число, яке є сумою дев'яти та одиниці"], ['tenner: a United States bill worth 10 dollars', 'tenner: the cardinal number that is the sum of nine and one']]]
ukrajinet-797-n	['деформація']	[[['i75779', 'i61706', 'i75359', 'i38706', 'i37531'], [' зміна на гірше', ' зовнішній вигляд, який був зіпсований або має неправильну форму', " зміна форми або розмірів об'єкта в результаті дії на нього напруги", ' інтенсивне або сильне напруження', ' акт скручування або деформації форми чогось (наприклад, себе)'], ['deformation: a change for the worse', 'deformity: an appearance that has been spoiled or is misshapen', 'deformation: alteration in the shape or dimensions of an object as a result of the application of stress to it', 'strain: an intense or violent exertion', 'deformation: the act of twisting or deforming the shape of something (e.g., yourself)']]]
ukrajinet-799-n	['джерело', 'ключ', 'живець']	[[['i81764', 'i71567', 'i86235', 'i32932', 'i71562'], [' джерело води для колодязя', ' рясне джерело', ' природний потік підземних вод', ' отримати (товар) з іншої країни або підприємства', ' документ (або організація), з якого отримано інформацію'], ['wellspring: the source of water for a well', 'wellspring: an abundant source', 'spring: a natural flow of ground water', 'source: get (a product) from another country or business', 'source: a document (or organization) from which information is obtained']], [['i63205', 'i53047'], [' висота голосу', " (комп'ютерні науки) електронний пристрій, який необхідно підключити до комп'ютера, щоб він міг використовувати захищене програмне забезпечення"], ['key: pitch of the voice', 'dongle: (computer science) an electronic device that must be attached to a computer in order for it to use protected software']]]
ukrajinet-800-n	['джерело']	[[['i81764', 'i71567', 'i86235', 'i32932', 'i71562'], [' джерело води для колодязя', ' рясне джерело', ' природний потік підземних вод', ' отримати (товар) з іншої країни або підприємства', ' документ (або організація), з якого отримано інформацію'], ['wellspring: the source of water for a well', 'wellspring: an abundant source', 'spring: a natural flow of ground water', 'source: get (a product) from another country or business', 'source: a document (or organization) from which information is obtained']]]
ukrajinet-819-n	['дисбаланс', 'порушення балансу', 'розбаланс']	[[['i33059', 'i35028', 'i110529'], [' причина порушення рівноваги', ' виведення з рівноваги або балансу', ' відсутність балансу або стан нерівноваги'], ['overbalance: cause to be off balance', 'unbalance: throw out of balance or equilibrium', 'imbalance: a lack of balance or state of disequilibrium']]]
ukrajinet-820-n	['диск', 'кружало']	[[['i52972', 'i55922'], [' плоска кругла пластина', " (інформатика) запам'ятовуючий пристрій, що складається з плоского диска, покритого магнітним покриттям, на якому зберігається інформація"], ['disc: a flat circular plate', 'disc: (computer science) a memory device consisting of a flat disk covered with a magnetic coating on which information is stored']]]
ukrajinet-827-n	['дислокація', 'розставка']	[[['i75409', 'i38300'], [" подія, що призводить до переміщення або розриву зв'язків", ' акт порушення встановленого порядку, який не може продовжуватися'], ['dislocation: an event that results in a displacement or discontinuity', 'dislocation: the act of disrupting an established order so it fails to continue']]]
ukrajinet-836-n	['диференціал', 'різничник']	[[['i68398', 'i61983'], [' результат математичного диференціювання', ' якість, яка відрізняє схожі речі від подібних'], ['differential: the result of mathematical differentiation', 'differential: a quality that differentiates between similar things']]]
ukrajinet-853-n	['діаграма', 'характеристика', 'визначінь']	[[['i1981', 'i61895', 'i71668'], [' типова або відмінна', ' відмінна якість', ' офіційна рекомендація колишнього роботодавця потенційному майбутньому роботодавцю з описом кваліфікації та надійності особи'], ['characteristic: typical or distinctive', 'characteristic: a distinguishing quality', "character reference: a formal recommendation by a former employer to a potential future employer describing the person's qualifications and dependability"]]]
ukrajinet-860-n	['діаметр', 'промір', 'поперечник']	[[['i63810', 'i109824'], [" довжина прямої, що проходить через центр кола і з'єднує дві точки на окружності", " пряма лінія, що з'єднує центр кола з двома точками на його периметрі (або центр сфери з двома точками на її поверхні)"], ['diameter: the length of a straight line passing through the center of a circle and connecting two points on the circumference', 'diameter: a straight line connecting the center of a circle with two points on its perimeter (or the center of a sphere with two points on its surface)']]]
ukrajinet-861-n	['діапазон', 'засяг', 'пасмуга', 'охоп']	[[['i69406', 'i81237'], [' діапазон частот між двома межами', ' різноманітність різних речей або видів діяльності'], ['band: a range of frequencies between two limits', 'range: a variety of different things or activities']]]
ukrajinet-867-n	['діафрагма']	[[['i52856', 'i64908'], [' контрацептивний засіб, що складається з гнучкої куполоподібної чашечки, виготовленої з гуми або пластику', " (анатомія) м'язова перегородка, що розділяє черевну та грудну порожнини"], ['diaphragm: a contraceptive device consisting of a flexible dome-shaped cup made of rubber or plastic', 'diaphragm: (anatomy) a muscular partition separating the abdominal and thoracic cavities']]]
ukrajinet-868-n	['діафрагма', 'стіна жорсткості внутрішня', "зв'язок поперечний"]	[[['i52856', 'i64908'], [' контрацептивний засіб, що складається з гнучкої куполоподібної чашечки, виготовленої з гуми або пластику', " (анатомія) м'язова перегородка, що розділяє черевну та грудну порожнини"], ['diaphragm: a contraceptive device consisting of a flexible dome-shaped cup made of rubber or plastic', 'diaphragm: (anatomy) a muscular partition separating the abdominal and thoracic cavities']]]
ukrajinet-869-n	['дифузор', 'діафрагма', 'розсіювач']	[[['i52856', 'i64908'], [' контрацептивний засіб, що складається з гнучкої куполоподібної чашечки, виготовленої з гуми або пластику', " (анатомія) м'язова перегородка, що розділяє черевну та грудну порожнини"], ['diaphragm: a contraceptive device consisting of a flexible dome-shaped cup made of rubber or plastic', 'diaphragm: (anatomy) a muscular partition separating the abdominal and thoracic cavities']]]
ukrajinet-870-n	['діафрагма']	[[['i52856', 'i64908'], [' контрацептивний засіб, що складається з гнучкої куполоподібної чашечки, виготовленої з гуми або пластику', " (анатомія) м'язова перегородка, що розділяє черевну та грудну порожнини"], ['diaphragm: a contraceptive device consisting of a flexible dome-shaped cup made of rubber or plastic', 'diaphragm: (anatomy) a muscular partition separating the abdominal and thoracic cavities']]]
ukrajinet-887-n	['дія']	[[['i107768', 'i69970', 'i35610', 'i41594'], [' процес, що існує в природі або створений природою (а не за наміром людини)', ' серія подій, що утворюють сюжет', ' щось зроблене (зазвичай на противагу сказаному)', ' акт державного органу або наднаціональної організації'], ['action: a process existing in or produced by nature (rather than by the intent of human beings)', 'action: the series of events that form a plot', 'action: something done (usually as opposed to something said)', 'action: an act by a government body or supranational organization']]]
ukrajinet-898-n	['доданок', 'член']	[[['i31128', 'i65965'], [' нахил або нахил в один бік', ' чоловічий статевий орган'], ['cock: tilt or slant to one side', 'member: the male sex organ']]]
ukrajinet-918-n	['дослідження', 'вивчення', 'достеження', 'звідання']	[[['i68324', 'i38770', 'i37036', 'i32586'], [' галузь знань', ' систематичне вивчення з метою встановлення фактів', ' подорожувати з метою відкриттів', ' ретельно розгляньте'], ['study: a branch of knowledge', 'research: systematic investigation to establish facts', 'exploration: to travel for the purpose of discovery', 'study: give careful consideration to']]]
ukrajinet-952-n	['екзамен', 'іспит']	[[['i74461', 'i74476', 'i67299'], [' формальне систематичне опитування', ' набір запитань або вправ для оцінки навичок або знань', ' детальна перевірка свого сумління (як це щодня робили єзуїти)'], ['examination: formal systematic questioning', 'examination: a set of questions or exercises evaluating skill or knowledge', 'examen: a detailed inspection of your conscience (as done daily by Jesuits)']]]
ukrajinet-957-n	['екран', 'застувач', 'заслін', 'заслона', 'застава']	[[['i79611', 'i25195', 'i58558'], [' працівники кіноіндустрії', ' методично обстежити', ' біла або посріблена поверхня, на яку можна проектувати зображення для перегляду'], ['screen: the personnel of the film industry', 'screen: examine methodically', 'screen: a white or silvered surface where pictures can be projected for viewing']], [['i106855'], [" майно, на яке може претендувати ваш кредитор у разі невиконання вами своїх зобов'язань"], ['security: property that your creditor can claim in case you default on your obligation']]]
ukrajinet-958-n	['екран', 'заслін', 'заслона', 'застава', 'застува']	[[['i79611', 'i25195', 'i58558'], [' працівники кіноіндустрії', ' методично обстежити', ' біла або посріблена поверхня, на яку можна проектувати зображення для перегляду'], ['screen: the personnel of the film industry', 'screen: examine methodically', 'screen: a white or silvered surface where pictures can be projected for viewing']], [['i106855'], [" майно, на яке може претендувати ваш кредитор у разі невиконання вами своїх зобов'язань"], ['security: property that your creditor can claim in case you default on your obligation']]]
ukrajinet-963-n	['експлуатація']	[[['i29358', 'i107796', 'i37607'], [' працювати відповідно до очікувань при застосуванні', ' процес або спосіб функціонування чи роботи', ' дія, яка експлуатує або робить когось жертвою (несправедливо ставиться до нього)'], ['operate: perform as expected when applied', 'operation: process or manner of functioning or operating', 'exploitation: an act that exploits or victimizes someone (treats them unfairly)']]]
ukrajinet-991-n	['елемент', 'творень', 'первень']	[[['i67716', 'i52228', 'i115043', 'i51687', 'i109477'], [' абстрактна частина чогось', " артефакт, який є однією з окремих частин, з яких складається складений об'єкт", ' одна з чотирьох субстанцій, які, як вважалося в античній та середньовічній космології, складають фізичний всесвіт', ' пристрій, що виробляє електричний струм в результаті хімічної реакції', ' невелика частина, яку можна розглядати окремо від цілого'], ['element: an abstract part of something', 'element: an artifact that is one of the individual parts of which a composite entity is made up', 'element: one of four substances thought in ancient and medieval cosmology to constitute the physical universe', 'cell: a device that delivers an electric current as the result of a chemical reaction', 'item: a small part that can be considered separately from the whole']]]
ukrajinet-992-n	['елемент', 'творень', 'первень']	[[['i67716', 'i52228', 'i115043', 'i51687', 'i109477'], [' абстрактна частина чогось', " артефакт, який є однією з окремих частин, з яких складається складений об'єкт", ' одна з чотирьох субстанцій, які, як вважалося в античній та середньовічній космології, складають фізичний всесвіт', ' пристрій, що виробляє електричний струм в результаті хімічної реакції', ' невелика частина, яку можна розглядати окремо від цілого'], ['element: an abstract part of something', 'element: an artifact that is one of the individual parts of which a composite entity is made up', 'element: one of four substances thought in ancient and medieval cosmology to constitute the physical universe', 'cell: a device that delivers an electric current as the result of a chemical reaction', 'item: a small part that can be considered separately from the whole']]]
ukrajinet-999-n	['емаль', 'склиця']	[[['i64855', 'i53406'], [' тверда біла речовина, що покриває коронку зуба', ' будь-яке гладке глянцеве покриття, що нагадує керамічну глазур'], ['enamel: hard white substance covering the crown of a tooth', 'enamel: any smooth glossy coating that resembles ceramic glaze']]]
ukrajinet-1009-n	['енергія', 'снага']	[[['i63466', 'i97770', 'i110766', 'i62409'], [' силові зусилля', ' будь-яке джерело корисної енергії', ' здорова здатність до активної діяльності', ' заповзятливість чи амбіційний драйв'], ['energy: forceful exertion', 'energy: any source of usable power', 'energy: a healthy capacity for vigorous activity', 'energy: enterprising or ambitious drive']]]
ukrajinet-1027-n	['ефект', 'наслід', 'навплив', 'учин']	[[['i29954', 'i34494'], [' виробляти', ' діяти так, щоб викликати до життя'], ['effect: produce', 'effect: act so as to bring into existence']]]
ukrajinet-1029-n	['ефективність', 'наслідність', 'навпливність', 'учинність']	[[['i63458', 'i109532'], [' здатність справляти сильний фізіологічний або хімічний вплив', ' відношення виходу до входу будь-якої системи'], ['effectiveness: capacity to produce strong physiological or chemical effects', 'efficiency: the ratio of the output to the input of any system']]]
ukrajinet-1040-n	['желе', 'драглі']	[[['i115540', 'i77055', 'i76834'], [' будь-яка речовина, що має консистенцію желе або желатину', ' консервація, виготовлена із застиглого соку фруктів', ' десерт зі смаком фруктів (торгова марка Jell-O), виготовлений з промислово підготовленого желатинового порошку'], ['jelly: any substance having the consistency of jelly or gelatin', 'jelly: a preserve made of the jelled juice of fruit', 'jello: fruit-flavored dessert (trade mark Jell-O) made from a commercially prepared gelatin powder']]]
ukrajinet-1044-n	['забруднення']	[[['i113136', 'i36854'], [' стан забруднення', ' акт зараження або забруднення'], ['contamination: the state of being contaminated', 'contamination: the act of contaminating or polluting']]]
ukrajinet-1046-n	['заведення', 'запуск']	[[['i36674', 'i36665', 'i23476', 'i29297', 'i39567'], [' акт введення в експлуатацію', ' акт започаткування нової діяльності або практики', ' починайте з енергією', ' рухати з силою', ' акт випробування чогось'], ['startup: the act of setting in operation', 'startup: the act of starting a new operation or practice', 'launch: begin with vigor', 'launch: propel with force', 'run: the act of testing something']]]
ukrajinet-1047-n	['завершення', 'закінчення']	[[['i38322', 'i35731'], [' (американський футбол) успішний пас вперед у футболі.', ' акт доведення до завершення або реалізації'], ['completion: (American football) a successful forward pass in football', 'consummation: the act of bringing to completion or fruition']], [['i82001', 'i69633'], [' місце, де щось закінчується або завершується', ' кінець слова (суфікс, флексія або кінцева морфема)'], ['termination: a place where something ends or is complete', 'termination: the end of a word (a suffix or inflectional ending or final morpheme)']]]
ukrajinet-1061-v	['задовольняти', 'справджувати']	[[['i27530', 'i35005'], [' давати (до)', ' заповнювати, задовольняти або відповідати бажанням, потребам, умовам чи обмеженням'], ['gratify: yield (to)', 'fulfil: fill, satisfy or meet a want or need or condition or restriction']]]
ukrajinet-1077-n	['залежність']	[[['i110514', 'i110830'], [' стан покладання на когось або щось інше чи контролю над ними', ' ненормальна толерантність і залежність від чогось, що психологічно або фізично формує звичку (особливо від алкоголю або наркотичних засобів)'], ['dependency: the state of relying on or being controlled by someone or something else', 'dependency: being abnormally tolerant to and dependent on something that is psychologically or physically habit-forming (especially alcohol or narcotic drugs)']]]
ukrajinet-1081-n	['заміна']	[[['i93416', 'i36449'], [' особа, яка йде наступною за порядком', ' акт надання еквівалентної особи або речі замість іншої'], ['replacement: a person who follows next in order', 'replacement: the act of furnishing an equivalent person or thing in the place of another']]]
ukrajinet-1088-n	['запас', 'резерв']	[[['i106954', 'i112883'], [' запас чогось доступного для майбутнього використання', ' репутація та популярність, яку має людина'], ['store: a supply of something available for future use', 'stock: the reputation and popularity a person has']]]
ukrajinet-1089-n	['запис']	[[['i26576', 'i107185', 'i40192', 'i71357', 'i58017', 'i70631'], [' зареєструватися в електронному вигляді', ' письмовий запис комерційної операції', ' акт створення запису (особливо аудіозапису)', ' збірка відомих фактів про щось або когось', ' носій інформації, на якому записана інформація (звуки або зображення)', ' елемент, внесений до письмового запису'], ['record: register electronically', 'entry: a written record of a commercial transaction', 'recording: the act of making a record (especially an audio record)', 'record: a compilation of the known facts regarding something or someone', 'recording: a storage device on which information (sounds or images) have been recorded', 'entry: an item inserted in a written record']]]
ukrajinet-1090-n	['запис', 'нотація']	[[['i26576', 'i107185', 'i40192', 'i71357', 'i58017', 'i70631'], [' зареєструватися в електронному вигляді', ' письмовий запис комерційної операції', ' акт створення запису (особливо аудіозапису)', ' збірка відомих фактів про щось або когось', ' носій інформації, на якому записана інформація (звуки або зображення)', ' елемент, внесений до письмового запису'], ['record: register electronically', 'entry: a written record of a commercial transaction', 'recording: the act of making a record (especially an audio record)', 'record: a compilation of the known facts regarding something or someone', 'recording: a storage device on which information (sounds or images) have been recorded', 'entry: an item inserted in a written record']], [['i38653'], [' діяльність із представлення чогось за допомогою спеціальної системи знаків або символів'], ['notation: the activity of representing something by a special system of marks or characters']]]
ukrajinet-1092-n	['запобіжник', 'охоронник', 'застережник']	[[['i58393', 'i23717'], [' захист, що складається з блокувального пристрою, який запобігає пострілу зі зброї', ' зробити рідким або пластичним шляхом нагрівання'], ['safety catch: guard consisting of a locking device that prevents a weapon from being fired', 'fuse: make liquid or plastic by heating']]]
ukrajinet-1093-n	['запуск']	[[['i36674', 'i36665', 'i23476', 'i29297', 'i39567'], [' акт введення в експлуатацію', ' акт започаткування нової діяльності або практики', ' починайте з енергією', ' рухати з силою', ' акт випробування чогось'], ['startup: the act of setting in operation', 'startup: the act of starting a new operation or practice', 'launch: begin with vigor', 'launch: propel with force', 'run: the act of testing something']]]
ukrajinet-1115-n	['захист']	[[['i71920', 'i39702', 'i57729', 'i39731', 'i41751'], [' виправдання якоїсь дії або переконання', ' діяльність із захисту когось або чогось', ' покриття, призначене для захисту від пошкоджень або травм', ' акт захисту когось або чогось від нападу або поранення', ' доброзичливе схвалення та настанови'], ['defence: the justification for some act or belief', 'protection: the activity of protecting someone or something', 'protection: a covering that is intend to protect from damage or injury', 'defence: the act of defending someone or something against attack or injury', 'protection: kindly endorsement and guidance']]]
ukrajinet-1116-n	['захоплення']	[[['i35869', 'i110443', 'i76108'], [' акт насильницького позбавлення власника майна', ' стан піднесеного блаженства', ' почуття захоплення від того, що тебе переповнює подив і зачарування'], ['capture: the act of forcibly dispossessing an owner of property', 'rapture: a state of elated bliss', 'ravishment: a feeling of delight at being filled with wonder and enchantment']]]
ukrajinet-1127-v	['монтувати', 'збирати']	[[['i33257', 'i28286', 'i33260'], [' збирати або збирати', ' збирати, як з натуральних продуктів', ' збирати кошти на певну мету'], ['collect: gather or collect', 'glean: gather, as of natural products', 'raise: collect funds for a specific purpose']]]
ukrajinet-1128-n	['збільшення']	[[['i75352', 'i37323', 'i109165', 'i37343'], [' зміна, що призводить до зростання', ' акт збільшення чогось', ' кількість, яка додається', ' акт збільшення чогось у видимому розмірі'], ['increase: a change resulting in an increase', 'increase: the act of increasing something', 'increase: a quantity that is added', 'magnification: the act of expanding something in apparent size']]]
ukrajinet-1131-n	['збудження']	[[['i36676', 'i39883', 'i76314'], [' акт збудження', ' взаємні сексуальні пестощі перед статевим актом', ' відчуття живої та веселої радості'], ['arousal: the act of arousing', 'arousal: mutual sexual fondling prior to sexual intercourse', 'excitement: the feeling of lively and cheerful joy']]]
ukrajinet-1139-n	['звільнення']	[[['i113352', 'i74563', 'i36617', 'i70900', 'i36529', 'i71639', 'i107175'], [" імунітет від зобов'язання або обов'язку", ' офіційне повідомлення про те, що вас звільнено з роботи', ' акт звільнення працівника або робочої сили', " юридичний документ, що підтверджує виконання боргу або зобов'язання", " дія, що звільняє когось від обов'язків", ' дозвіл на звільнення', " документ або розписка, що засвідчує звільнення від зобов'язання або боргу"], ['exemption: immunity from an obligation or duty', 'dismissal: official notice that you have been fired from your job', 'layoff: the act of laying off an employee or a work force', 'release: a legal document evidencing the discharge of a debt or obligation', 'exemption: an act exempting someone', 'dismissal: permission to go', 'quittance: a document or receipt certifying release from an obligation or debt']]]
ukrajinet-1152-n	["зв'язок"]	[[['i29184', 'i52280', 'i112780', 'i109385', 'i89172', 'i67187', 'i97685'], [" зв'язок з ярмом або як з ярмом", " інструмент, який з'єднує", " стан зв'язаності", " зв'язок, заснований на спорідненості, шлюбі або спільних інтересах", ' постачальник (особливо наркотиків)', " процес об'єднання ідей або подій у пам'яті або уяві", " електрична сила, що з'єднує атоми"], ['link: link with or as with a yoke', 'connexion: an instrumentality that connects', 'connection: the state of being connected', 'bond: a connection based on kinship or marriage or common interest', 'connection: a supplier (especially of narcotics)', 'connection: the process of bringing ideas or events together in memory or imagination', 'bond: an electrical force linking atoms']]]
ukrajinet-1153-n	["зв'язок", "в'язь", "пов'язь", 'стягель']	[[['i29184', 'i52280', 'i112780', 'i109385', 'i89172', 'i67187', 'i97685'], [" зв'язок з ярмом або як з ярмом", " інструмент, який з'єднує", " стан зв'язаності", " зв'язок, заснований на спорідненості, шлюбі або спільних інтересах", ' постачальник (особливо наркотиків)', " процес об'єднання ідей або подій у пам'яті або уяві", " електрична сила, що з'єднує атоми"], ['link: link with or as with a yoke', 'connexion: an instrumentality that connects', 'connection: the state of being connected', 'bond: a connection based on kinship or marriage or common interest', 'connection: a supplier (especially of narcotics)', 'connection: the process of bringing ideas or events together in memory or imagination', 'bond: an electrical force linking atoms']]]
ukrajinet-1154-n	["зв'язок", 'обмежник']	[[['i29184', 'i52280', 'i112780', 'i109385', 'i89172', 'i67187', 'i97685'], [" зв'язок з ярмом або як з ярмом", " інструмент, який з'єднує", " стан зв'язаності", " зв'язок, заснований на спорідненості, шлюбі або спільних інтересах", ' постачальник (особливо наркотиків)', " процес об'єднання ідей або подій у пам'яті або уяві", " електрична сила, що з'єднує атоми"], ['link: link with or as with a yoke', 'connexion: an instrumentality that connects', 'connection: the state of being connected', 'bond: a connection based on kinship or marriage or common interest', 'connection: a supplier (especially of narcotics)', 'connection: the process of bringing ideas or events together in memory or imagination', 'bond: an electrical force linking atoms']]]
ukrajinet-1155-v	["зв'язувати"]	[[['i22145', 'i28468', 'i66816'], [' викликати запор', " з'єднувати, скріплювати або складати разом дві або більше частин", ' те, що заважає, наче кайданами'], ['bind: cause to be constipated', 'tie: connect, fasten, or put together two or more pieces', 'bind: something that hinders as if with bonds']]]
ukrajinet-1156-n	['згасання']	[[['i107564', 'i67162'], [' зменшення інтенсивності випромінювання внаслідок поглинання та випромінювання', ' процес навчання, при якому підкріплювач видаляється, і умовна реакція стає незалежною від умовного стимулу'], ['extinction: the reduction of the intensity of radiation as a consequence of absorption and radiation', 'extinction: a conditioning process in which the reinforcer is removed and a conditioned response becomes independent of the conditioned stimulus']]]
ukrajinet-1161-n	['земля']	[[['i106277', 'i81888', 'i22399', 'i37798', 'i113279', 'i85674'], [' земельна ділянка, на якій розташована нерухомість', ' територія, яку займає нація', ' привести в інший стан', ' сільське господарство розглядається як заняття або спосіб життя', ' сфера, в якій щось домінує', ' тверда частина земної поверхні'], ['land: the land on which real estate is located', 'land: the territory occupied by a nation', 'land: bring into a different state', 'land: agriculture considered as an occupation or way of life', 'land: a domain in which something is dominant', "earth: the solid part of the earth's surface"]]]
ukrajinet-1162-n	['зерно']	[[['i100955', 'i62996'], [' злакова трава', ' напрямок, текстура або візерунок волокон у деревині, шкірі, камені або в тканому матеріалі'], ['grain: a cereal grass', 'grain: the direction, texture, or pattern of fibers found in wood or leather or stone or in a woven fabric']]]
ukrajinet-1163-n	["з'єднання", 'сполучення']	[[['i109818', 'i55724', 'i37075', 'i75435', 'i55316', 'i36186', 'i55281'], [" з'єднувальна форма", " застібка, яка слугує для з'єднання або приєднання", ' перехід з одного виду транспорту на інший', " виникнення об'єднання окремих частин", " те, що приєднує або з'єднує", " акт з'єднання або прилягання речей", " з'єднання, за допомогою якого частини або предмети з'єднуються разом"], ['connection: a connecting shape', 'linkup: a fastener that serves to join or connect', 'connexion: shifting from one form of transportation to another', 'union: the occurrence of a uniting of separate parts', 'junction: something that joins or connects', 'junction: an act of joining or adjoining things', 'joint: junction by which parts or objects are joined together']]]
ukrajinet-1164-n	["з'єднання"]	[[['i109818', 'i55724', 'i37075', 'i75435', 'i55316', 'i36186', 'i55281'], [" з'єднувальна форма", " застібка, яка слугує для з'єднання або приєднання", ' перехід з одного виду транспорту на інший', " виникнення об'єднання окремих частин", " те, що приєднує або з'єднує", " акт з'єднання або прилягання речей", " з'єднання, за допомогою якого частини або предмети з'єднуються разом"], ['connection: a connecting shape', 'linkup: a fastener that serves to join or connect', 'connexion: shifting from one form of transportation to another', 'union: the occurrence of a uniting of separate parts', 'junction: something that joins or connects', 'junction: an act of joining or adjoining things', 'joint: junction by which parts or objects are joined together']]]
ukrajinet-1169-n	['зіткнення', 'зутик']	[[['i29259', 'i36070'], [' сильне кидання або штовхання', ' різке зіткнення, спричинене ударом або зіткненням з чимось'], ['crash: hurl or thrust violently', 'impaction: a sharp collision produced by striking or dashing against something']]]
ukrajinet-1173-n	['зменшення']	[[['i107460', 'i37258', 'i75349', 'i14081'], [' зміна в бік чогось меншого або нижчого', ' акт зменшення або скорочення чогось', ' зміна в бік зменшення', ' (музика) зменшення темпу та/або гучності'], ['diminution: change toward something smaller or lower', 'reduction: the act of decreasing or reducing something', 'lessening: a change downward', 'decreasing: (music) decreasing in tempo and/or volume']]]
ukrajinet-1174-n	['зміна']	[[['i36418', 'i97569', 'i22389', 'i109756', 'i32192', 'i117609', 'i51772'], [' дія, спрямована на зміну чогось', ' результат зміни або модифікації', ' причина для зміни', ' реляційна різниця між станами', ' перехід з одного транспортного засобу або транспортної лінії на іншу', ' період часу, протягом якого ви перебуваєте на роботі', ' інший або свіжий комплект одягу'], ['change: the action of changing something', 'change: the result of alteration or modification', 'change: cause to change', 'change: a relational difference between states', 'change: change from one vehicle or transportation line to another', 'shift: the time period during which you are at work', 'change: a different or fresh set of clothes']]]
ukrajinet-1177-n	['знак']	[[['i72212', 'i72174', 'i72631', 'i72182', 'i35747', 'i74925', 'i72288'], [' видиме позначення, зроблене на поверхні', ' будь-яка невербальна дія або жест, що кодує повідомлення', ' жест, який є частиною мови жестів', ' публічна демонстрація повідомлення', ' те, що точно досягає своєї мети', " фундаментальна лінгвістична одиниця, що пов'язує позначення з тим, що позначається", ' символ, що вказує на відношення між величинами'], ['mark: a visible indication made on a surface', 'sign: any nonverbal action or gesture that encodes a message', 'sign: a gesture that is part of a sign language', 'sign: a public display of a message', 'mark: something that exactly succeeds in achieving its goal', 'sign: a fundamental linguistic unit linking a signifier to that which is signified', 'sign: a character indicating a relation between quantities']]]
ukrajinet-1178-n	['значення']	[[['i33017', 'i25186', 'i67949'], [' берегти', ' зафіксувати або визначити значення', ' значення, яке не є прямо вираженим, але може бути виведене з нього'], ['value: hold dear', 'value: fix or determine the value of', 'significance: a meaning that is not expressly stated but can be inferred']]]
ukrajinet-1203-n	['зображення']	[[['i40140', 'i67199', 'i74501', 'i52774'], [' репрезентація за допомогою малюнка, картини тощо', ' репрезентація за допомогою картини або портрета', ' графічний або яскравий словесний опис', " малюнок контурів форм або об'єктів"], ['depiction: representation by drawing or painting etc', 'depiction: a representation by picture or portraiture', 'depiction: a graphic or vivid verbal description', 'depiction: a drawing of the outlines of forms or objects']]]
